TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T003406,2025-08-16 12:47:59,372.69,INR,Mobile,IN,C7014,CreditCard,4,0
T003407,2025-03-30 1:16:29,489.71,INR,Online,AE,C4401,Business,0,0
T003408,2025-05-19 1:34:18,223.38,GBP,Online,US,C8958,CreditCard,4,0
T003409,2025-03-22 5:40:33,29.51,GBP,Online,SG,C2165,Savings,0,0
T003410,2025-05-28 16:00:09,466.09,USD,POS,SG,C1962,Savings,2,0
T003411,2025-05-28 8:45:20,564.32,INR,ATM,SG,C4851,CreditCard,4,0
T003412,2025-03-28 15:50:12,16.05,INR,Online,DE,C4693,Savings,1,0
T003413,2025-04-10 6:16:11,39.93,USD,Online,DE,C9779,Business,1,0
T003414,2025-03-18 15:36:55,145.07,USD,Online,UK,C9221,Savings,1,0
T003415,2025-07-08 18:37:01,7.46,INR,Online,AE,C1148,CreditCard,4,0
T003416,2025-03-19 15:38:00,197.0,EUR,ATM,IN,C2692,Savings,4,0
T003417,2025-04-06 3:23:34,359.5,INR,POS,UK,C6177,CreditCard,4,0
T003418,2025-04-23 8:06:51,179.56,INR,Mobile,IN,C4398,Business,2,0
T003419,2025-04-13 3:43:00,588.08,EUR,Mobile,US,C2844,Business,1,0
T003420,2025-06-29 14:09:15,178.16,EUR,Online,US,C7735,Business,2,0
T003421,2025-07-02 19:31:39,95.03,INR,Online,UK,C5986,Savings,4,0
T003422,2025-05-04 1:12:59,150.36,INR,Online,IN,C2199,Savings,4,0
T003423,2025-08-22 18:43:25,120.95,INR,Mobile,IN,C6490,Savings,0,0
T003424,2025-07-30 7:31:47,394.66,INR,ATM,IN,C8738,Savings,2,0
T003425,2025-06-08 23:01:16,351.31,INR,POS,SG,C4406,CreditCard,3,0
T003426,2025-03-08 15:03:13,35.13,INR,Online,US,C6741,Savings,4,0
T003427,2025-04-20 20:52:03,219.88,USD,POS,UK,C3613,Savings,5,0
T003428,2025-05-20 18:07:11,134.59,INR,Online,IN,C5538,Savings,2,0
T003429,2025-08-26 9:10:20,81.35,INR,Online,US,C2543,Savings,1,0
T003430,2025-03-31 11:09:16,73.87,EUR,ATM,IN,C5868,Savings,3,0
T003431,2025-07-02 0:37:09,451.88,USD,ATM,IN,C6647,Business,4,0
T003432,2025-06-14 9:46:50,66.98,EUR,Online,UK,C1102,CreditCard,2,0
T003433,2025-03-10 8:43:32,25.6,USD,Mobile,US,C2325,Savings,1,0
T003434,2025-04-13 19:34:26,97.63,INR,POS,IN,C5286,Business,2,0
T003435,2025-08-23 12:28:05,365.6,INR,ATM,IN,C2202,Savings,2,0
T003436,2025-04-18 8:31:05,142.46,INR,Mobile,IN,C5997,Business,1,0
T003437,2025-05-22 21:15:22,70.33,USD,Online,IN,C9068,Savings,0,0
T003438,2025-03-13 21:28:04,151.73,INR,POS,SG,C7706,Savings,0,0
T003439,2025-08-26 10:48:38,178.88,INR,Online,IN,C9883,CreditCard,3,0
T003440,2025-03-13 14:23:05,443.73,INR,Mobile,SG,C3560,Business,1,0
T003441,2025-08-29 19:17:55,93.13,INR,Online,SG,C3970,Savings,3,0
T003442,2025-08-01 14:01:57,377.45,INR,Online,IN,C4942,Business,2,0
T003443,2025-08-01 0:50:06,309.84,USD,Wire,SG,C3292,CreditCard,0,0
T003444,2025-05-05 18:09:22,34.69,INR,ATM,UK,C8044,Business,2,0
T003445,2025-06-11 22:49:57,382.95,INR,ATM,IN,C2130,CreditCard,1,0
T003446,2025-08-03 10:59:46,94.88,INR,Mobile,UK,C2584,CreditCard,2,0
T003447,2025-06-26 2:22:00,209.64,INR,Online,AE,C5339,Savings,3,0
T003448,2025-05-31 5:21:42,49.4,INR,ATM,IN,C5154,Savings,3,0
T003449,2025-07-04 6:29:24,630.32,INR,POS,SG,C4242,Savings,1,0
T003450,2025-05-19 0:39:16,73.72,INR,ATM,US,C1282,Savings,0,0
T003451,2025-07-21 19:57:33,81.71,INR,ATM,SG,C4342,Business,4,0
T003452,2025-06-26 4:33:51,154.06,GBP,Online,AE,C5142,Savings,0,0
T003453,2025-07-12 20:31:07,391.11,INR,Online,SG,C5102,Savings,0,0
T003454,2025-08-31 6:47:05,16.5,INR,Mobile,IN,C7403,CreditCard,4,0
T003455,2025-04-28 2:45:21,427.34,USD,Mobile,IN,C4138,Savings,1,0
T003456,2025-05-03 6:49:57,109.04,USD,POS,UK,C4835,Business,0,0
T003457,2025-08-23 11:20:31,166.47,EUR,Wire,IN,C4892,Savings,1,0
T003458,2025-04-02 2:05:02,23.59,GBP,Mobile,US,C3032,Savings,1,0
T003459,2025-08-24 1:27:38,172.65,EUR,POS,IN,C1512,Savings,1,0
T003460,2025-08-06 5:53:21,602.45,INR,ATM,IN,C2506,Savings,2,0
T003461,2025-07-26 7:42:11,109.36,USD,POS,US,C1958,Business,2,0
T003462,2025-05-07 4:50:59,41.15,INR,POS,US,C7205,Business,1,0
T003463,2025-04-13 10:56:05,22.12,EUR,POS,IN,C2876,Business,0,0
T003464,2025-07-11 23:40:37,141.14,INR,Mobile,IN,C9387,Business,2,0
T003465,2025-04-13 12:59:04,121.89,INR,Online,UK,C8932,Business,1,0
T003466,2025-07-17 19:30:50,420.12,USD,POS,IN,C3739,CreditCard,3,0
T003467,2025-05-19 17:16:14,30.6,INR,POS,IN,C8156,Savings,4,0
T003468,2025-05-06 8:11:21,33.9,INR,Online,IN,C1876,CreditCard,2,0
T003469,2025-07-13 22:06:09,369.1,INR,Online,SG,C7789,Savings,2,0
T003470,2025-07-05 11:31:59,137.15,INR,Mobile,US,C2278,Business,3,0
T003471,2025-05-22 8:40:39,73.66,EUR,Online,IN,C1535,Savings,3,0
T003472,2025-07-06 9:52:10,0.24,USD,Online,US,C5796,Savings,1,0
T003473,2025-04-03 18:19:00,106.25,INR,Mobile,IN,C4511,Savings,1,0
T003474,2025-06-17 23:12:12,94.06,USD,POS,US,C1436,CreditCard,2,0
T003475,2025-04-18 2:13:02,68.93,INR,ATM,IN,C8074,Savings,1,0
T003476,2025-04-11 11:21:20,135.37,INR,Online,US,C3483,Savings,4,0
T003477,2025-08-03 18:30:21,42.5,INR,Online,UK,C8423,Savings,2,0
T003478,2025-06-29 2:18:12,484.67,INR,ATM,IN,C8539,Savings,1,0
T003479,2025-05-11 15:39:28,44.67,INR,Online,IN,C8240,Business,4,0
T003480,2025-04-02 11:22:42,196.24,INR,POS,US,C6744,Business,3,0
T003481,2025-03-23 1:06:33,121.48,USD,ATM,UK,C8617,Business,1,0
T003482,2025-03-19 8:42:41,58.51,USD,ATM,US,C9279,CreditCard,3,0
T003483,2025-08-22 7:33:46,82.44,GBP,ATM,IN,C6163,Savings,5,0
T003484,2025-08-05 10:42:12,224.54,INR,ATM,IN,C6477,Savings,2,0
T003485,2025-05-19 18:51:19,97.73,INR,ATM,IN,C3815,Business,4,0
T003486,2025-07-06 6:43:05,46.29,USD,POS,IN,C2672,Savings,4,0
T003487,2025-05-02 1:16:50,19.31,USD,POS,IN,C2222,Savings,0,0
T003488,2025-04-09 6:02:17,44.76,INR,ATM,SG,C3090,Business,1,0
T003489,2025-03-18 5:15:17,517.72,INR,POS,UK,C3704,Savings,2,0
T003490,2025-07-06 5:48:29,154.16,INR,POS,UK,C4409,Savings,2,0
T003491,2025-08-28 1:51:08,35.17,EUR,ATM,SG,C1011,Savings,2,0
T003492,2025-07-28 13:34:10,193.79,INR,POS,UK,C1479,Savings,1,0
T003493,2025-03-16 23:32:20,31.02,GBP,Wire,UK,C6586,Business,0,0
T003494,2025-05-08 2:24:14,234.91,USD,Online,IN,C7101,CreditCard,3,0
T003495,2025-03-10 1:23:07,93.67,EUR,ATM,AE,C1121,Business,3,0
T003496,2025-07-25 22:24:20,23.67,USD,POS,US,C2695,Savings,2,0
T003497,2025-03-20 14:00:38,516.96,USD,ATM,US,C8952,Savings,4,0
T003498,2025-08-08 10:43:24,117.31,INR,ATM,IN,C8501,Business,0,0
T003499,2025-04-23 20:22:35,181.76,INR,Online,IN,C1813,Savings,1,0
T003500,2025-04-13 3:10:46,210.16,INR,Online,SG,C4448,Savings,2,0
T003501,2025-05-20 22:19:20,324.61,EUR,POS,IN,C2985,CreditCard,4,0
T003502,2025-06-02 13:23:04,79.8,EUR,Wire,US,C4836,Business,3,0
T003503,2025-03-25 0:18:09,106.09,INR,POS,US,C2090,Business,2,0
T003504,2025-03-12 21:58:45,62.99,EUR,Mobile,UK,C5209,Business,0,0
T003505,2025-08-14 13:22:55,526.35,INR,Mobile,DE,C9762,Savings,1,0
T003506,2025-05-25 12:35:14,155.24,USD,Mobile,IN,C6395,Savings,1,0
T003507,2025-05-04 5:40:28,154.68,EUR,ATM,IN,C3885,CreditCard,2,0
T003508,2025-07-15 6:03:31,42.36,INR,Wire,IN,C1304,Business,2,0
T003509,2025-04-08 21:51:18,338.77,USD,POS,SG,C8185,Business,4,0
T003510,2025-05-23 23:46:07,6.57,INR,Online,IN,C8353,Business,4,0
T003511,2025-04-30 1:58:05,170.08,INR,ATM,IN,C4251,Business,2,0
T003512,2025-04-02 22:55:53,338.08,INR,Wire,UK,C7479,Savings,2,0
T003513,2025-07-19 5:13:41,4.83,GBP,Online,IN,C5663,Business,3,0
T003514,2025-08-12 3:27:19,23.67,INR,Online,IN,C7595,Savings,5,0
T003515,2025-05-21 16:26:09,566.89,USD,Online,US,C2608,Savings,2,0
T003516,2025-08-04 13:39:51,84.48,GBP,POS,US,C6448,Savings,1,0
T003517,2025-05-05 22:50:41,415.2,EUR,POS,IN,C4106,Savings,0,0
T003518,2025-03-18 13:53:23,160.67,USD,Online,IN,C1619,Savings,2,0
T003519,2025-04-16 16:25:55,78.23,INR,ATM,US,C7380,Savings,3,0
T003520,2025-09-01 6:35:26,526.15,INR,Online,US,C5211,Savings,1,0
T003521,2025-06-05 7:53:55,673.67,GBP,Wire,DE,C8121,Business,2,0
T003522,2025-07-23 16:19:29,53.63,USD,Mobile,DE,C3285,CreditCard,0,0
T003523,2025-08-30 12:36:30,72.79,INR,POS,DE,C3160,Savings,3,0
T003524,2025-08-19 21:20:29,396.95,INR,ATM,IN,C8490,Savings,2,0
T003525,2025-04-29 22:03:46,334.56,INR,POS,IN,C8994,Savings,1,0
T003526,2025-08-17 0:27:38,192.06,EUR,Mobile,SG,C3883,Savings,4,0
T003527,2025-07-27 19:51:21,26.6,INR,Online,IN,C3240,Business,1,0
T003528,2025-04-23 2:29:20,30.07,INR,POS,IN,C9314,Business,3,0
T003529,2025-03-26 5:12:56,29.03,INR,POS,US,C5916,Savings,2,0
T003530,2025-04-20 3:44:37,49.15,EUR,Mobile,UK,C9524,Savings,0,0
T003531,2025-05-18 9:29:10,293.87,INR,Mobile,IN,C9067,Savings,3,0
T003532,2025-08-02 5:34:05,267.42,EUR,ATM,IN,C4410,Savings,2,0
T003533,2025-08-28 5:25:48,95.5,INR,ATM,IN,C4079,Savings,3,0
T003534,2025-06-28 22:28:17,271.18,USD,POS,UK,C9683,Business,1,0
T003535,2025-03-12 4:42:55,106.07,INR,Online,SG,C9534,Savings,2,0
T003536,2025-07-23 6:05:51,238.61,INR,Mobile,IN,C3865,Savings,1,0
T003537,2025-08-28 2:14:30,107.75,USD,Online,US,C3056,Business,3,0
T003538,2025-06-24 18:55:23,199.49,INR,Mobile,SG,C5423,Business,4,0
T003539,2025-03-07 19:11:34,15.15,USD,Online,US,C8886,CreditCard,2,0
T003540,2025-05-15 16:10:42,174.01,INR,POS,AE,C7451,CreditCard,2,0
T003541,2025-04-29 7:26:54,94.8,INR,Online,IN,C4707,Savings,1,0
T003542,2025-08-22 5:46:31,492.97,INR,Online,SG,C4551,Savings,2,0
T003543,2025-07-13 13:57:56,501.28,GBP,ATM,DE,C9087,Savings,3,0
T003544,2025-04-24 14:06:39,64.31,INR,ATM,IN,C8386,Business,1,0
T003545,2025-04-25 0:22:42,324.4,USD,POS,IN,C6396,Savings,1,0
T003546,2025-03-24 4:38:17,33.35,INR,Wire,DE,C3946,Savings,3,0
T003547,2025-08-21 16:24:04,9.73,USD,ATM,IN,C6171,CreditCard,2,0
T003548,2025-04-30 19:19:22,173.39,INR,Mobile,DE,C6024,Savings,2,0
T003549,2025-06-04 1:53:22,248.37,USD,Online,US,C7984,Savings,2,0
T003550,2025-04-27 1:00:09,29.57,USD,POS,US,C5235,Savings,3,0
T003551,2025-05-07 0:11:48,72.76,USD,Online,UK,C9057,Savings,1,0
T003552,2025-06-25 0:36:54,70.99,USD,POS,US,C6536,Business,1,0
T003553,2025-04-22 10:46:26,393.25,INR,POS,UK,C9167,Savings,2,0
T003554,2025-03-16 15:09:04,64.5,GBP,Mobile,IN,C9353,Savings,1,0
T003555,2025-04-03 8:49:08,5.56,EUR,Mobile,IN,C1826,Savings,3,0
T003556,2025-05-10 8:54:03,96.68,INR,Online,US,C7357,CreditCard,4,0
T003557,2025-03-13 23:44:55,817.31,USD,ATM,IN,C5980,Savings,2,0
T003558,2025-06-08 0:33:02,37.54,INR,Online,US,C1793,Savings,2,0
T003559,2025-06-05 1:08:15,113.06,INR,Online,IN,C3862,Savings,3,0
T003560,2025-05-21 15:57:55,335.6,EUR,ATM,AE,C8447,Business,1,0
T003561,2025-07-07 23:03:21,178.3,INR,Online,IN,C6285,CreditCard,0,0
T003562,2025-06-10 15:59:19,93.18,INR,ATM,SG,C7202,Savings,0,0
T003563,2025-04-05 5:22:53,83.55,GBP,Online,UK,C9240,Savings,0,0
T003564,2025-04-30 3:02:45,126.7,USD,Online,IN,C2864,Savings,2,0
T003565,2025-06-16 19:11:29,466.43,USD,Online,IN,C1546,CreditCard,1,0
T003566,2025-07-23 21:46:01,33.04,INR,Online,SG,C7015,Savings,1,0
T003567,2025-04-04 9:35:17,527.36,GBP,ATM,IN,C7929,Savings,1,0
T003568,2025-06-29 9:40:08,149.41,INR,Online,SG,C8081,CreditCard,3,0
T003569,2025-06-02 1:56:04,190.16,USD,Mobile,US,C5352,CreditCard,1,0
T003570,2025-05-25 5:30:45,86.4,INR,ATM,IN,C3511,Business,2,0
T003571,2025-05-13 16:42:06,25.18,USD,Online,US,C1383,CreditCard,4,0
T003572,2025-06-24 11:50:30,105.72,INR,ATM,US,C8775,Savings,0,0
T003573,2025-07-07 1:01:12,0.79,GBP,POS,UK,C2821,Business,0,0
T003574,2025-06-23 18:43:54,58.45,GBP,Online,DE,C5042,CreditCard,3,0
T003575,2025-04-27 13:44:52,51.42,INR,ATM,IN,C4816,Business,2,0
T003576,2025-03-28 11:32:56,100.37,INR,Mobile,US,C2947,Savings,2,0
T003577,2025-06-24 18:50:10,31.06,USD,ATM,UK,C4546,Business,2,0
T003578,2025-06-18 6:15:21,397.51,GBP,Mobile,IN,C4270,Savings,2,0
T003579,2025-06-12 19:24:20,455.47,GBP,Wire,IN,C8180,Savings,2,0
T003580,2025-04-24 17:51:54,780.54,USD,Online,AE,C5268,Savings,3,0
T003581,2025-08-28 12:23:54,285.44,USD,Wire,IN,C2674,Savings,5,0
T003582,2025-08-13 3:06:18,635.28,INR,Mobile,IN,C2976,Business,2,0
T003583,2025-04-25 20:08:55,17.89,INR,Online,SG,C4133,Business,1,0
T003584,2025-07-16 18:24:46,565.48,USD,ATM,AE,C8955,Savings,1,0
T003585,2025-05-21 5:36:16,72.53,INR,Online,IN,C1869,Savings,2,0
T003586,2025-06-05 1:58:41,614.74,INR,POS,IN,C2619,Savings,2,0
T003587,2025-07-24 10:08:01,294.66,GBP,Online,IN,C3890,Savings,2,0
T003588,2025-07-15 18:37:03,321.98,INR,ATM,IN,C2061,Savings,0,0
T003589,2025-07-23 13:13:44,26.34,INR,Online,IN,C6298,Savings,2,0
T003590,2025-04-08 12:12:36,273.1,INR,POS,IN,C4273,Savings,1,0
T003591,2025-08-16 0:26:25,104.84,GBP,Mobile,IN,C3207,Savings,1,0
T003592,2025-03-21 6:32:58,12.45,INR,POS,IN,C9455,CreditCard,2,0
T003593,2025-06-06 7:51:21,287.04,GBP,Online,IN,C8532,Savings,1,0
T003594,2025-05-18 1:45:18,61.96,USD,POS,DE,C6814,Savings,0,0
T003595,2025-04-07 22:31:08,239.06,INR,Online,UK,C9241,CreditCard,3,0
T003596,2025-06-16 2:39:57,2.06,INR,Mobile,IN,C1564,Savings,3,0
T003597,2025-03-31 21:59:04,84.71,USD,POS,UK,C7379,Business,6,0
T003598,2025-07-03 21:18:15,248.76,INR,ATM,IN,C9257,Savings,3,0
T003599,2025-08-21 16:32:57,13.55,INR,Mobile,UK,C7607,Business,4,0
T003600,2025-08-22 5:58:44,132.13,INR,Online,SG,C1468,Savings,1,0
T003601,2025-04-19 13:53:37,17.53,INR,Online,IN,C9945,CreditCard,2,0
T003602,2025-03-25 11:50:40,769.23,INR,Online,IN,C8929,Savings,3,0
T003603,2025-05-12 12:35:49,13.26,INR,Online,IN,C2108,Savings,0,0
T003604,2025-03-16 13:27:55,135.5,INR,ATM,IN,C3208,Savings,2,0
T003605,2025-05-26 16:57:27,310.67,INR,ATM,DE,C1557,Business,1,0
T003606,2025-05-15 19:49:11,59.88,INR,ATM,SG,C1642,Savings,3,0
T003607,2025-05-31 17:05:37,61.22,EUR,POS,IN,C9309,Savings,4,0
T003608,2025-07-28 19:33:30,105.9,GBP,Online,DE,C4023,CreditCard,2,0
T003609,2025-04-02 8:01:02,312.88,INR,Online,IN,C9726,Business,2,0
T003610,2025-04-30 6:38:29,462.11,EUR,Online,IN,C8603,Savings,4,0
T003611,2025-08-08 9:22:06,179.74,INR,Online,SG,C7704,Business,2,0
T003612,2025-07-31 14:25:34,187.77,USD,Online,AE,C4060,Business,3,0
T003613,2025-04-06 11:25:24,48.04,GBP,POS,IN,C7733,Savings,2,0
T003614,2025-06-24 23:30:58,385.74,INR,Online,US,C4763,CreditCard,0,0
T003615,2025-08-30 23:41:29,868.15,INR,POS,IN,C4963,Savings,1,0
T003616,2025-03-25 11:42:16,289.31,INR,Mobile,US,C3431,Savings,1,0
T003617,2025-04-09 23:34:58,78.39,INR,ATM,UK,C8433,CreditCard,1,0
T003618,2025-07-04 6:02:57,55.41,INR,Mobile,US,C9001,Business,1,0
T003619,2025-04-20 15:54:09,168.67,GBP,Wire,IN,C2046,Savings,3,0
T003620,2025-07-28 10:15:28,149.79,INR,POS,DE,C7130,Business,2,0
T003621,2025-07-13 14:09:20,413.96,USD,Online,IN,C2054,CreditCard,2,0
T003622,2025-04-17 4:07:02,108.96,INR,Online,IN,C6487,Savings,2,0
T003623,2025-03-19 8:30:34,87.08,INR,Mobile,IN,C9208,Business,1,0
T003624,2025-04-23 0:21:08,561.22,GBP,POS,IN,C8184,Savings,1,0
T003625,2025-08-11 16:15:17,14.45,EUR,POS,IN,C6480,Business,4,0
T003626,2025-08-07 3:21:27,194.52,INR,Online,UK,C5490,CreditCard,0,0
T003627,2025-08-06 21:08:58,325.09,GBP,Online,IN,C2103,Savings,5,0
T003628,2025-05-17 21:51:51,200.97,INR,ATM,UK,C1457,Savings,1,0
T003629,2025-07-03 21:43:58,382.23,INR,Online,US,C8222,CreditCard,2,0
T003630,2025-03-11 18:31:43,112.36,INR,ATM,UK,C5862,Savings,3,0
T003631,2025-07-20 20:11:11,36.91,INR,ATM,IN,C1241,Savings,1,0
T003632,2025-04-15 17:00:13,44.06,GBP,Online,IN,C6627,Business,2,0
T003633,2025-05-22 21:14:20,92.3,INR,Mobile,IN,C4573,Savings,1,0
T003634,2025-04-16 6:09:44,364.27,USD,POS,DE,C3064,Savings,1,0
T003635,2025-05-07 11:47:45,298.21,INR,Mobile,IN,C3299,Savings,1,0
T003636,2025-05-23 3:22:23,22.36,USD,Online,IN,C1723,Savings,6,0
T003637,2025-06-27 2:21:16,57.04,INR,POS,AE,C8941,Savings,3,0
T003638,2025-06-02 12:04:03,23.64,USD,Online,IN,C7241,Savings,4,0
T003639,2025-05-04 17:46:14,48.08,INR,POS,US,C5294,Savings,0,0
T003640,2025-07-12 4:01:34,57.33,INR,Online,DE,C8956,Savings,1,0
T003641,2025-05-18 19:31:06,43.39,INR,Wire,DE,C2103,CreditCard,3,0
T003642,2025-05-22 23:26:41,135.4,INR,Online,UK,C9423,Savings,1,0
T003643,2025-05-23 4:16:21,706.4,USD,Wire,IN,C4477,Savings,5,0
T003644,2025-06-30 19:36:40,113.53,INR,Online,AE,C4177,Savings,2,0
T003645,2025-07-06 11:26:04,11.29,INR,Online,UK,C5909,CreditCard,3,0
T003646,2025-03-14 4:03:16,21.09,INR,ATM,US,C8403,Savings,2,0
T003647,2025-07-02 18:41:12,294.87,INR,ATM,IN,C2564,Business,0,0
T003648,2025-07-25 5:49:36,203.59,INR,Online,US,C4974,Savings,2,0
T003649,2025-06-09 7:29:40,335.18,INR,Online,US,C5278,Savings,3,0
T003650,2025-04-13 6:29:47,136.17,INR,ATM,IN,C6907,Savings,2,0
T003651,2025-06-29 5:02:04,40.32,INR,Online,IN,C8867,Business,1,0
T003652,2025-05-04 23:15:38,296.37,GBP,Mobile,UK,C4375,Business,0,0
T003653,2025-05-05 10:31:38,47.59,INR,Online,US,C6587,Business,3,0
T003654,2025-04-22 13:56:08,112.4,USD,Online,IN,C5319,Savings,1,0
T003655,2025-05-15 2:58:12,63.43,USD,ATM,SG,C9476,Business,6,0
T003656,2025-05-02 23:27:47,268.38,GBP,Online,UK,C6767,Savings,4,0
T003657,2025-04-30 17:45:21,737.75,INR,Mobile,US,C8803,Business,2,0
T003658,2025-03-31 3:32:31,38.67,USD,Mobile,IN,C9054,Business,1,0
T003659,2025-03-14 12:00:30,293.35,INR,Wire,IN,C3417,CreditCard,3,0
